name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,2700000,96085,4,5,Вторичка,28.1,16.3,6.0,2.6,1,1,Евроремонт,1967,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 64-й Армии, 121",https://volgograd.cian.ru/sale/flat/284240294/
2-комн. квартира,2590000,63171,5,5,Вторичка,41.0,26.5,5.6,2.6,1,1,Косметический,1969,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, Тарифная ул., 27",https://volgograd.cian.ru/sale/flat/290855696/
2-комн. квартира,2800000,68293,1,5,Вторичка,41.0,29.0,6.5,2.55,1,Null,Без ремонта,1970,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Поселок Аэропорт территория, 16",https://volgograd.cian.ru/sale/flat/294420099/
1-комн. квартира,2700000,78035,3,9,Вторичка,34.6,16.3,5.2,2.75,1,Null,Косметический,2008,Null,Блочный,Железобетонные,7,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Генерала Шумилова, 30",https://volgograd.cian.ru/sale/flat/293117487/
2-комн. квартира,2760000,48677,1,2,Вторичка,56.7,42.0,6.2,3.0,1,Null,Косметический,1949,Null,Блочный,Деревянные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, ул. Капитана Тряскина, 45",https://volgograd.cian.ru/sale/flat/292692807/
2-комн. квартира,2699000,65669,4,5,Вторичка,41.1,26.1,6.2,2.5,1,1,Косметический,1967,Null,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Одоевского, 80А",https://volgograd.cian.ru/sale/flat/294396495/
2-комн. квартира,2700000,56485,5,9,Вторичка,47.8,30.8,11.1,Null,1,Null,Косметический,1982,Null,Блочный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Голубятникова, 9",https://volgograd.cian.ru/sale/flat/292453385/
2-комн. квартира,2580000,58636,2,5,Вторичка,44.0,25.0,6.0,Null,1,Null,Без ремонта,1964,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Фадеева, 9",https://volgograd.cian.ru/sale/flat/293907345/
1-комн. квартира,2780000,91447,2,5,Вторичка,30.4,16.8,6.6,2.55,1,1,Косметический,1966,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Кирова, 134",https://volgograd.cian.ru/sale/flat/293886716/
1-комн. квартира,2750000,79251,1,9,Вторичка,34.7,18.2,7.3,Null,1,Null,Косметический,1970,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Колпинская, 9",https://volgograd.cian.ru/sale/flat/293685725/
1-комн. квартира,2600000,85526,2,5,Вторичка,30.4,18.0,6.0,2.7,1,Null,Косметический,1973,Null,Панельный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Мясникова, 16",https://volgograd.cian.ru/sale/flat/294400949/
1-комн. квартира,2540000,74052,8,9,Вторичка,34.3,16.7,11.6,Null,1,Null,Косметический,1975,Null,Null,Нет информации,4,Нет информации,Нет,Автономное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, ул. Богданова, 25",https://volgograd.cian.ru/sale/flat/293747364/
2-комн. квартира,2650000,60227,9,9,Вторичка,44.0,28.8,6.0,2.6,1,Null,Косметический,1971,Null,Кирпичный,Железобетонные,14,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. 50 лет Октября, 17",https://volgograd.cian.ru/sale/flat/288449740/
1-комн. квартира,2780000,94237,4,5,Вторичка,29.5,17.0,6.0,2.55,1,1,Косметический,1972,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, ул. Поддубного, 29",https://volgograd.cian.ru/sale/flat/292001551/
1-комн. квартира,2750000,88710,4,5,Вторичка,31.0,17.0,6.0,2.55,1,1,Косметический,1967,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, ул. Генерала Штеменко, 57",https://volgograd.cian.ru/sale/flat/291413453/
1-комн. квартира,2800000,85627,3,5,Вторичка,32.7,19.5,6.2,Null,1,1,Косметический,1971,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Ангарский поселок, ул. Жирновская, 19",https://volgograd.cian.ru/sale/flat/289766420/
1-комн. квартира,2590000,80938,2,5,Вторичка,32.0,19.0,6.0,Null,1,Null,Null,1962,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Доценко, 68А",https://volgograd.cian.ru/sale/flat/294210186/
2-комн. квартира,2650000,64477,1,4,Вторичка,41.1,28.0,6.0,Null,1,Null,Косметический,1961,Null,Монолитный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Козака, 9А",https://volgograd.cian.ru/sale/flat/294296621/
2-комн. квартира,2800000,65728,5,5,Вторичка,42.6,29.1,5.9,Null,1,1,Косметический,1967,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 64-й Армии, 125",https://volgograd.cian.ru/sale/flat/294313020/
1-комн. квартира,2580000,77946,5,5,Вторичка,33.1,17.0,6.0,2.55,1,1,Косметический,1965,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Ополченская ул., 25",https://volgograd.cian.ru/sale/flat/294419395/
2-комн. квартира,2700000,56723,5,9,Вторичка,47.6,27.3,11.1,Null,1,1,Косметический,1982,Null,Блочный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Голубятникова, 9",https://volgograd.cian.ru/sale/flat/287124988/
1-комн. квартира,2780000,78531,2,5,Вторичка,35.4,16.0,8.0,2.6,1,1,Без ремонта,2017,Null,Кирпичный,Железобетонные,3,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 70-летия Победы, 4",https://volgograd.cian.ru/sale/flat/274033360/
1-комн. квартира,2580000,83495,2,5,Вторичка,30.9,18.0,6.0,2.55,1,1,Косметический,1966,Null,Монолитный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Федотова, 2",https://volgograd.cian.ru/sale/flat/293803245/
1-комн. квартира,2510000,81230,2,5,Вторичка,30.9,17.0,6.0,2.6,1,Null,Косметический,1968,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Могилевича, 9",https://volgograd.cian.ru/sale/flat/277521013/
2-комн. квартира,2550000,52254,2,2,Вторичка,48.8,29.0,6.0,3.0,1,1,Косметический,1948,Null,Монолитный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Андреева, 4",https://volgograd.cian.ru/sale/flat/280230917/
2-комн. квартира,2600000,54167,2,4,Вторичка,48.0,27.8,7.7,3.0,1,2,Косметический,1958,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Генерала Шумилова, 12",https://volgograd.cian.ru/sale/flat/271715652/
2-комн. квартира,2700000,61785,1,2,Вторичка,43.7,28.4,6.2,Null,Null,Null,Косметический,1957,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Маршала Толбухина, 30А",https://volgograd.cian.ru/sale/flat/292853643/
1-комн. квартира,2600000,86093,5,5,Вторичка,30.2,18.0,6.0,Null,1,1,Евроремонт,1967,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Одоевского, 70",https://volgograd.cian.ru/sale/flat/294166703/
2-комн. квартира,2590000,57048,3,3,Вторичка,45.4,29.3,6.2,2.6,1,1,Без ремонта,1960,Null,Кирпичный,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Ангарский поселок, ул. Семигорская, 1",https://volgograd.cian.ru/sale/flat/294421424/
1-комн. квартира,2550000,81470,5,5,Вторичка,31.3,18.3,6.0,2.5,1,1,Косметический,1962,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, просп. Имени В.И. Ленина, 149А",https://volgograd.cian.ru/sale/flat/293708918/
2-комн. квартира,2730000,60398,4,4,Вторичка,45.2,27.9,6.1,Null,1,1,Косметический,1965,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Голубятникова, 11",https://volgograd.cian.ru/sale/flat/292416156/
2-комн. квартира,2550000,59165,4,4,Вторичка,43.1,29.7,6.0,2.5,1,1,Евроремонт,1961,Null,Кирпичный,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Пятиморская ул., 31",https://volgograd.cian.ru/sale/flat/294210569/
Студия,2620000,95065,15,22,Новостройка,27.56,14.4,4.8,Null,1,Null,Null,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Волгоградская область, Волгоград, р-н Советский, ул. Степанищева, 2А",https://volgograd.cian.ru/sale/flat/292204543/
1-комн. квартира,2650000,126190,8,9,Вторичка,21.0,11.0,5.0,2.6,1,1,Косметический,1981,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Центральный, Донецкая ул., 5",https://volgograd.cian.ru/sale/flat/291361830/
1-комн. квартира,2550000,84437,5,5,Вторичка,30.2,16.8,5.7,2.8,1,1,Без ремонта,1965,Null,Null,Нет информации,4,Нет информации,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Краснооктябрьский, ул. Таращанцев, 47",https://volgograd.cian.ru/sale/flat/294346935/
1-комн. квартира,2690000,92759,5,5,Вторичка,29.0,17.5,6.0,2.6,1,1,Косметический,1965,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Быкова, 5",https://volgograd.cian.ru/sale/flat/289352818/
1-комн. квартира,2700000,90301,3,5,Вторичка,29.9,18.3,6.6,Null,1,1,Косметический,1969,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Ангарская ул., 118",https://volgograd.cian.ru/sale/flat/294205330/
1-комн. квартира,2700000,90301,3,5,Вторичка,29.9,16.3,6.5,2.5,1,1,Косметический,1969,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Ангарская ул., 118",https://volgograd.cian.ru/sale/flat/294043702/
2-комн. квартира,2750000,60307,4,5,Вторичка,45.6,29.0,6.0,2.6,1,1,Евроремонт,1970,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Николаевская ул., 6",https://volgograd.cian.ru/sale/flat/292178722/
1-комн. квартира,2780000,88535,2,5,Вторичка,31.4,16.5,6.4,2.55,1,Null,Евроремонт,1972,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, ул. Аренского, 2/1",https://volgograd.cian.ru/sale/flat/290644108/
Студия,2650000,135204,2,17,Вторичка,19.6,11.6,3.0,Null,1,1,Косметический,2014,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Волгоградская область, Волгоград, р-н Краснооктябрьский, Высокая ул., 18Б",https://volgograd.cian.ru/sale/flat/294209787/
2-комн. квартира,2580000,60000,2,5,Вторичка,43.0,29.0,6.0,2.6,1,Null,Косметический,1964,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Фадеева, 9",https://volgograd.cian.ru/sale/flat/287815247/
2-комн. квартира,2580000,60000,2,5,Вторичка,43.0,29.7,5.9,2.5,1,Null,Косметический,1964,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, ул. Фадеева, 9",https://volgograd.cian.ru/sale/flat/289298415/
1-комн. квартира,2750000,90164,1,5,Вторичка,30.5,17.0,6.5,2.5,1,Null,Евроремонт,1968,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, ул. Академика Королева, 7",https://volgograd.cian.ru/sale/flat/292308458/
1-комн. квартира,2790000,100722,7,10,Вторичка,27.7,14.7,8.0,2.7,1,1,Без ремонта,2023,Да,Null,Нет информации,6,Нет информации,Нет,Null,Null,1,"Волгоградская область, Волгоград, р-н Кировский, ул. Имени Старшего Лейтенанта Токарева, 9",https://volgograd.cian.ru/sale/flat/292104398/
1-комн. квартира,2780000,103731,1,9,Вторичка,26.8,11.7,6.3,Null,1,Null,Косметический,1970,Null,Панельный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Танкистов, 7",https://volgograd.cian.ru/sale/flat/290054076/
2-комн. квартира,2600000,61758,2,5,Вторичка,42.1,28.0,6.0,Null,1,Null,Косметический,1966,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 64-й Армии, 79",https://volgograd.cian.ru/sale/flat/286077069/
1-комн. квартира,2650000,126190,8,9,Вторичка,21.0,9.7,6.3,2.55,1,1,Без ремонта,1981,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Центральный, Донецкая ул., 5",https://volgograd.cian.ru/sale/flat/291450664/
2-комн. квартира,2750000,61111,5,5,Вторичка,45.0,30.7,7.0,2.5,1,1,Без ремонта,1967,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Университетский просп., 38",https://volgograd.cian.ru/sale/flat/285534076/
2-комн. квартира,2750000,65947,4,4,Вторичка,41.7,26.0,5.0,Null,1,Null,Косметический,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Ивана Федорова, 3",https://volgograd.cian.ru/sale/flat/293567719/
1-комн. квартира,2800000,78652,1,5,Вторичка,35.6,19.3,7.0,2.8,1,Null,Евроремонт,1975,Null,Null,Нет информации,10,Нет информации,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Пролетарская ул., 29",https://volgograd.cian.ru/sale/flat/290316847/
2-комн. квартира,2680000,52756,4,5,Вторичка,50.8,30.4,8.3,Null,1,1,Косметический,1994,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 9",https://volgograd.cian.ru/sale/flat/263319688/
1-комн. квартира,2780000,81287,2,5,Вторичка,34.2,16.0,8.0,2.65,1,1,Без ремонта,2017,Null,Кирпичный,Железобетонные,3,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 70-летия Победы, 4",https://volgograd.cian.ru/sale/flat/293550485/
3-комн. квартира,2730000,45500,2,2,Вторичка,60.0,41.0,6.2,Null,Null,Null,Евроремонт,1971,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Рабочий поселок Водстрой территория, ул. Луконина, 3",https://volgograd.cian.ru/sale/flat/294166521/
2-комн. квартира,2800000,70123,4,5,Вторичка,39.93,27.2,6.0,2.7,1,Null,Косметический,1959,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Писемского, 28",https://volgograd.cian.ru/sale/flat/294319169/
2-комн. квартира,2680000,65686,2,4,Вторичка,40.8,28.0,6.0,2.6,1,Null,Косметический,1960,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, Лазоревая ул., 219",https://volgograd.cian.ru/sale/flat/294021890/
1-комн. квартира,2750000,98214,9,10,Вторичка,28.0,14.3,8.5,2.6,1,1,Без ремонта,2023,Да,Null,Нет информации,6,Нет информации,Нет,Null,Null,1,"Волгоградская область, Волгоград, р-н Кировский, ул. Имени Старшего Лейтенанта Токарева, 9",https://volgograd.cian.ru/sale/flat/292205609/
1-комн. квартира,2780000,103731,1,9,Вторичка,26.8,11.7,7.0,2.65,1,1,Без ремонта,1970,Да,Панельный,Железобетонные,2,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Танкистов, 7",https://volgograd.cian.ru/sale/flat/291149928/
1-комн. квартира,2750000,77684,2,5,Вторичка,35.4,Null,10.0,Null,1,1,Косметический,2017,Null,Кирпичный,Железобетонные,3,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 70-летия Победы, 4",https://volgograd.cian.ru/sale/flat/274354797/
1-комн. квартира,2690000,93728,5,5,Вторичка,28.7,17.0,6.0,Null,1,1,Евроремонт,1965,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Быкова, 5",https://volgograd.cian.ru/sale/flat/291255259/
2-комн. квартира,2600000,61321,4,5,Вторичка,42.4,27.1,7.0,2.55,2,1,Без ремонта,1948,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Луговского, 11",https://volgograd.cian.ru/sale/flat/294209135/
1-комн. квартира,2750000,68579,1,9,Вторичка,40.1,18.0,8.5,Null,1,1,Косметический,1993,Null,Панельный,Железобетонные,7,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Советский, Рабочий поселок Горьковский территория, ул. Волгоградская, 1/7",https://volgograd.cian.ru/sale/flat/294152655/
2-комн. квартира,2590000,60656,3,5,Вторичка,42.7,26.5,6.8,Null,1,1,Косметический,1982,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Рабочий поселок Водстрой территория, ул. Костюченко, 13А",https://volgograd.cian.ru/sale/flat/292231552/
1-комн. квартира,2800000,79954,4,5,Вторичка,35.02,19.0,6.1,2.5,1,Null,Без ремонта,1975,Да,Монолитный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Танкистов, 20",https://volgograd.cian.ru/sale/flat/294210138/
3-комн. квартира,2800000,47059,2,2,Вторичка,59.5,40.6,6.0,2.5,1,Null,Косметический,1973,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, ул. Байдакова, 9А",https://volgograd.cian.ru/sale/flat/293220777/
1-комн. квартира,2800000,77778,7,14,Вторичка,36.0,17.9,8.0,Null,Null,1,Косметический,1985,Null,Панельный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Волгоградская область, Волгоград, р-н Кировский, ул. Кирова, 98Б",https://volgograd.cian.ru/sale/flat/291167700/
2-комн. квартира,2550000,60284,1,2,Вторичка,42.3,25.0,6.0,2.55,1,Null,Косметический,1950,Null,Кирпичный,Железобетонные,2,Центральное,Да,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Салтыкова-Щедрина, 22",https://volgograd.cian.ru/sale/flat/289231432/
1-комн. квартира,2575000,79969,3,5,Вторичка,32.2,18.0,6.0,2.6,1,1,Косметический,1960,Null,Кирпичный,Железобетонные,10,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Дзержинского, 42",https://volgograd.cian.ru/sale/flat/294018900/
1-комн. квартира,2600000,102767,5,5,Вторичка,25.3,11.0,6.5,2.75,1,1,Без ремонта,2023,Null,Null,Нет информации,1,Нет информации,Нет,Null,Null,Null,"Волгоградская область, Волгоград, р-н Советский, ул. Химина, 14А",https://volgograd.cian.ru/sale/flat/288639907/
1-комн. квартира,2650000,76149,2,3,Вторичка,34.8,17.7,8.3,Null,Null,1,Косметический,1959,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Поселок Аэропорт территория, 5",https://volgograd.cian.ru/sale/flat/292236443/
1-комн. квартира,2700000,80119,3,3,Вторичка,33.7,18.8,6.0,Null,1,1,Евроремонт,1959,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Очаковская ул., 4",https://volgograd.cian.ru/sale/flat/293808666/
1-комн. квартира,2700000,88235,4,5,Вторичка,30.6,17.1,6.3,2.6,1,1,Косметический,1974,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Жолудева, 22",https://volgograd.cian.ru/sale/flat/293312400/
1-комн. квартира,2700000,97122,2,5,Вторичка,27.8,14.8,8.0,Null,Null,Null,Косметический,2022,Null,Монолитный,Железобетонные,4,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 70-летия Победы, 18",https://volgograd.cian.ru/sale/flat/292941645/
3-комн. квартира,2700000,52734,5,5,Вторичка,51.2,36.0,6.0,2.8,1,1,Косметический,1971,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, просп. Столетова, 35",https://volgograd.cian.ru/sale/flat/289893289/
Студия,2799000,93300,1,10,Вторичка,30.0,Null,Null,Null,1,1,Косметический,2014,Null,Монолитный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Кировский, ул. Быстрова, 92",https://volgograd.cian.ru/sale/flat/294078862/
1-комн. квартира,2800000,80000,4,5,Вторичка,35.0,20.0,9.0,2.6,1,Null,Косметический,1975,Да,Монолитный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Танкистов, 20",https://volgograd.cian.ru/sale/flat/292732498/
1-комн. квартира,2700000,90000,4,6,Вторичка,30.0,14.0,8.0,2.7,1,1,Косметический,2022,Null,Монолитный,Железобетонные,4,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 70-летия Победы, 18",https://volgograd.cian.ru/sale/flat/294258250/
1-комн. квартира,2700000,93103,5,5,Вторичка,29.0,17.0,6.0,2.6,1,1,Косметический,1965,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, ул. Быкова, 5",https://volgograd.cian.ru/sale/flat/289281062/
2-комн. квартира,2680000,52652,5,5,Вторичка,50.9,30.4,8.6,2.7,1,1,Косметический,1996,Да,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Военный городок, 10",https://volgograd.cian.ru/sale/flat/292798888/
2-комн. квартира,2750000,66586,2,5,Вторичка,41.3,25.1,5.8,2.5,1,Null,Без ремонта,1969,Null,Кирпичный,Железобетонные,8,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 64-й Армии, 131",https://volgograd.cian.ru/sale/flat/293511006/
2-комн. квартира,2800000,67146,5,5,Вторичка,41.7,28.0,6.0,2.55,1,1,Косметический,1965,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. 64-й Армии, 30",https://volgograd.cian.ru/sale/flat/293382632/
1-комн. квартира,2550000,72034,9,9,Вторичка,35.4,19.4,7.0,2.7,1,1,Дизайнерский,1992,Да,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Кировский, ул. Воронкова, 29А",https://volgograd.cian.ru/sale/flat/292327447/
1-комн. квартира,2630000,65750,4,5,Вторичка,40.0,Null,8.0,Null,1,1,Косметический,1991,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, Тепличный пер., 308",https://volgograd.cian.ru/sale/flat/291109074/
3-комн. квартира,2700000,52734,5,5,Вторичка,51.2,36.0,6.0,2.55,1,1,Без ремонта,1971,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Красноармейский, просп. Столетова, 35",https://volgograd.cian.ru/sale/flat/271428666/
3-комн. квартира,2750000,52581,1,2,Вторичка,52.3,39.0,6.0,2.5,1,Null,Косметический,1970,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Тракторозаводский, Рабочий поселок Водстрой территория, ул. Мелиораторов, 7",https://volgograd.cian.ru/sale/flat/285390673/
1-комн. квартира,2800000,79545,4,5,Вторичка,35.2,19.4,8.0,Null,1,Null,Без ремонта,1975,Null,Монолитный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Дзержинский, Жилгородок микрорайон, ул. Танкистов, 20",https://volgograd.cian.ru/sale/flat/291190392/
1-комн. квартира,2700000,82317,1,9,Вторичка,32.8,17.0,7.0,Null,1,1,Косметический,1996,Да,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,1,"Волгоградская область, Волгоград, р-н Красноармейский, Караванная ул., 37",https://volgograd.cian.ru/sale/flat/287979890/
2-комн. квартира,2690000,64048,5,5,Вторичка,42.0,30.0,6.0,Null,1,Null,Косметический,1965,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Волгоградская область, Волгоград, р-н Кировский, ул. Писемского, 84",https://volgograd.cian.ru/sale/flat/279218006/
